available;categoryId;currencyId;delivery;description;id;local_delivery_cost;manufacturer_warranty;modified_time;name;oldprice;param;pickup;picture;price;store;type;url;vendor;vendorCode
true;Eyeglasses;USD;true;This intriguing style features a plastic frame front that comes in a semi-transparent design. ;2713;0.00;true;1727786099;Sunny Cat eye Eyeglasses;;red;false;https://www.glasseslit.com/Public/img/products/B01087/red_0.jpg;10.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2Fsunny-floral-b01087;Glasseslit;B01087
true;Eyeglasses;USD;true;The cateye glasses with glitter design is suitable for daily use and sunglasses use. It is also durable due to the special for the front frame. Two colors available: brown and blue.;3854;0.00;true;1727786099;200607 Cateye Eyeglasses;;;false;https://www.glasseslit.com/Public/img/products/200607/C5_0.jpg;20.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200607-blue-200607;Glasseslit;200607
true;Eyeglasses;USD;true;The Britney metal cat eye eyeglasses with spring hinge and adjustable nose pads will make it comfortable to wear. The bright color will make you so young.;3597;0.00;true;1727786099;Britney Spring Hinge Cat Eye Eyeglasses;;blue,purple,pink;false;https://www.glasseslit.com/Public/img/products/100245/C8_0.jpg;29.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2Fbritney-white-100245;Glasseslit;100245
true;Eyeglasses;USD;true;The cateye spring hinge frame has specical design on the front. Made with premium materials, this pair of glasses is suitable for all-day comfort. It is a perfect ornament that makes you look both stylish and pretty. It is casual and lovely, giving away a friendly impression. It is nice for ladies to wear everyday. It comes in three colors: black and clear, floral, tortoiseshell.  ;4210;0.00;true;1727699243;200803 Cateye Spring Hinge Eyeglasses;;tortoiseshell,floral;false;https://www.glasseslit.com/Public/img/products/200803/C3_0.jpg;29.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200803-black_and_clear-200803;Glasseslit;200803
true;Sunglasses;USD;true;Available in silver and blue, these delicate metal cat-eyes add a flamboyant yet fashionable touch to any outfit. Glossy finish, adjustable nose pads as well as double nose bridge adds more comfort. Original polarized lens is a plus.;3302;0.00;true;1727612335;Janikia Polarized Cat Eye Sunglasses;25.95;silver,blue;false;https://www.glasseslit.com/Public/img/products/R00329/sliver_0.jpg;5;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2Fjanikia-silver-r00329;Glasseslit;R00329
true;Eyeglasses;USD;true;Loletta Cateye Eyeglasses have small lenses. The type is suitable with small face.;3662;0.00;true;1727612335;Loletta Cateye Eyeglasses;22.95;tortoiseshell;false;https://www.glasseslit.com/Public/img/products/200485/tortoiseshell_0.jpg;5;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2Floletta-tortoiseshell-200485;Glasseslit;200485
true;Eyeglasses;USD;true;There is a convenient way to exchange daily glasses and sunglasses easily. Choose the cateye magneticl clip on frame. With the spring hinges, it is sultaible for all size faces. There is gradient tint on the polazied clip ons. Two colors are available: cameo brown and red.;3844;0.00;true;1727612335;200635 Cateye Spring Hinge Magnetic Clip on Eyeglasses;29.95;cameo brown;false;https://www.glasseslit.com/Public/img/products/200635/C3_0.jpg;17;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200635-cameo_brown-200635;Glasseslit;200635
true;Sunglasses;USD;true;These sport sunglasses deliver fashion and function.  These are great for motor sports, cycling, running and more. Adjustable nose pads and spring hingle provide a comfortable fit.;2831;0.00;true;1727612335;Monroe goggle Eyeglasses;33.95;grey;false;https://www.glasseslit.com/Public/img/products/R00335/grey_0.jpg;5;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2Fmonroe-grey-r00335;Glasseslit;R00335
true;Eyeglasses;USD;true;This classic browline frame has a sleek, metal rim with oval lenses. The wide lightweight browline frame features a glossy finish as well as adjustable nose pads, providing a comfortable wear all day long.;2854;0.00;true;1727612335;Barrie Oval Browline Eyeglasses;35.95;silver,tortoiseshell;false;https://www.glasseslit.com/Public/img/products/J00390/C2_0.jpg;1;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2Fbarrie-tortoiseshell-j00390;Glasseslit;J00390
true;Eyeglasses;USD;true;Our hand-polished ultra-thin frames are designed for all-day comfort and style. These oval glasses have beautiful and colorful look. The lightweight will give you a relaxed feeling. Spring hinges provide added comfort.;3360;0.00;true;1727612335;Morgane Spring Hinge Oval Eyeglasses;35.95;purple;false;https://www.glasseslit.com/Public/img/products/200291/C4_0.jpg;1;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2Fmorgane-purple-200291;Glasseslit;200291
true;Eyeglasses;USD;true;This eyeglasses exude hipster cool. The metallic design, round shap give a creative look that is right on-trend.;2602;0.00;true;1727612335;Polly Metal Round Frame;17.95;black,silver;false;https://www.glasseslit.com/Public/img/products/J00326/sliver_0.jpg;3.99;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2Fpolly-silver-j00326;Glasseslit;J00326
true;Eyeglasses;USD;true;This cat eyeglass frame is completely hand-polished and includes metal inlays on the temples. The streamlined design in the middle of the frame makes the entire frame look more elegant. The shape of the end is properly raised up, so that it can use air to make the entire frame lighter when walking.;3406;0.00;true;1727612335;Elida Cat Eye Eyeglasses;21.95;burgundy;false;https://www.glasseslit.com/Public/img/products/200319/C3_0.jpg;1;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2Felida-burgundy-200319;Glasseslit;200319
true;Eyeglasses;USD;true;These rectangle glasses offer exceptional style and value. Made with light and flexible TR90 plastic, the wide frame comes in a soft color palette with a gloss finish. It is available in clear and black, gradient black.  ;4198;0.00;true;1727612335;200801 Rectangle Eyeglasses;;black and clear;false;https://www.glasseslit.com/Public/img/products/200801/C4_0.jpg;19.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200801-black_and_clear-200801;Glasseslit;200801
true;Eyeglasses;USD;true;Made with TR90, the frame is very light. Amber frame comes with polarized yellow clip ons. It is comfortable to wear due to spring hinges.  ;4179;0.00;true;1727355737;200782 Square Magnetic clip on Eyeglasses;29.95;;false;https://www.glasseslit.com/Public/img/products/200782/C4_0.jpg;17;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200782-amber-200782;Glasseslit;200782
true;Eyeglasses;USD;true;Rock a fun pop of color in these sleek cat-eye glasses. The half-rim frame features zircon on the front, combined with special designed temple arms and bridge. It is available in tortoiseshell, pink and clear.  ;3770;0.00;true;1727181235;200568 Cateye Half Rim Glasses;25.95;pink,red,tortoiseshell,clear,red;false;https://www.glasseslit.com/Public/img/products/200568/flora_0.jpg;5.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200568-tortoiseshell-200568;Glasseslit;200568
true;Eyeglasses;USD;true;Made with premium materials, these glasses are durable and wear-resisting. The frame will leave you a deep impression at first sight. With large size lenses, the eyeglasses can be daily use or sunglasses use. It comes in two colors: amber and gradient green.  ;4195;0.00;true;1727181235;200798 Round Eyeglasses;;;false;https://www.glasseslit.com/Public/img/products/200798/C57_0.jpg;19.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200798-amber-200798;Glasseslit;200798
true;Eyeglasses;USD;true;The combination of different materials makes the cateye glasses look more fashionable.  It's perfect to match for any outfit in the closet. The cateye glasses come in the following color options:tortoiseshell,gray,black,floral.;3483;0.00;true;1726749897;Ivana Cateye Eyeglasses;39.95;tortoiseshell,floral,grey,clear;false;https://www.glasseslit.com/Public/img/products/200355/C5_0.jpg;1;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2Fivana-floral-200355;Glasseslit;200355
true;Eyeglasses;USD;true;Exuding super modern style, this metal frame expertly blends a full-rim metal design,with elegant contours and bold, broad temples. The hinge detailing adds a final on-trend twist, while adjustable nose pads and temple tips deliver added comfort.;2810;0.00;true;1726749897;Emerald Metal Eyeglasses;25.95;red,black,blue;false;https://www.glasseslit.com/Public/img/products/J00372/C1_0.jpg;1;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2Femerald-blue-j00372;Glasseslit;J00372
true;Sunglasses;USD;true;These fashionable oval glasses offer exceptional style and value. The frame is made with lightweight TR90 plastic for all-day comfort. It is available in the following options: black, grey, amber and tortoiseshell.  ;4031;0.00;true;1726663492;100277 Oval Sunglasses;;tortoiseshell,grey,amber;false;https://www.glasseslit.com/Public/img/products/100277/tortoiseshell_0.jpg;20.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100277-amber-100277;Glasseslit;100277
true;Eyeglasses;USD;true;This frame is a delicate and beautiful option. It features square shape and special temple tips. On the temple arms, there are some metal decormations. Besides, the lightweight will give you a comfortable experience.;3534;0.00;true;1726490012;Lizzy Square Eyeglasses;;clear,tortoiseshell;false;https://www.glasseslit.com/Public/img/products/200389/CLEAR_0.jpg;25.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2Flizzy-clear-200389;Glasseslit;200389
true;Eyeglasses;USD;true;The round frame has two-tone design in pink and gold. With the long plastic temple tips and adjustable nose pads, it is comfortable to wear. Made in metal, it is also very light.  ;4218;0.00;true;1726318344;100270 Round   Eyeglasses;;gold and pink;false;https://www.glasseslit.com/Public/img/products/100270/C97_0.jpg;19.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100270-gold_and_pink-100270;Glasseslit;100270
true;Eyeglasses;USD;true;The cateye frame has a butterfly shape. The slim rim and metal matetal make it very light. Adjustable nose pads make it comfortable to wear. It can be used for work and party.  Two colors are available: black and silver, rose gold.  ;4219;0.00;true;1726318344;100271 Cateye   Eyeglasses;;rose gold,black and silver;false;https://www.glasseslit.com/Public/img/products/100271/C12_0.jpg;19.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100271-black_and_silver-100271;Glasseslit;100271
true;Eyeglasses;USD;true;"""Made with lightweight and flexible plastic, these rectangle glasses offer incredible comfort and style at an unbeatable price. The medium-wide frame comes in two colors: gradient black and tortoiseshell.  ""  ";4193;0.00;true;1726145166;200796 Square Eyeglasses;;;false;https://www.glasseslit.com/Public/img/products/200796/C59_0.jpg;19.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200796-gradient_black-200796;Glasseslit;200796
true;Eyeglasses;USD;true;These fashion-forward geometric glasses will give a cool, erudite edge to your look. The frame is made from TR90. It comes in three colors: clear, pink and tortoiseshell.;3772;0.00;true;1726058960;200571 Geometric Glasses;;clear;false;https://www.glasseslit.com/Public/img/products/200571/C5_0.jpg;22.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200571-clear-200571;Glasseslit;200571
true;Eyeglasses;USD;true;Elevate your style with the medium Cat-Eye frame, crafted from premium acetate and featuring a full-rim design that exudes vintage elegance and bold sophistication. This frame is equipped with spring hinges and adjustable nose pads, ensuring secure and comfortable wear. Perfect for everyday glasses for women, it is ideal for both casual and professional wear. For a chic and glamorous vibe, this frame beautifully complements oval and diamond face shapes, enhancing your sophisticated style. It comes in three colors: black, purple and red.  ;4214;0.00;true;1726058960;200807 Cateye Spring Hinge Eyeglasses;;black,purple,red;false;https://www.glasseslit.com/Public/img/products/200807/C5_0.jpg;29.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200807-red-200807;Glasseslit;200807
true;Eyeglasses;USD;true;"The aviator frame has a special design and it is made in matel and TR90. It is a unisex style. With the large lenses, the eyeglasses can be daily use and sunglasses use. Two colors available: amber and black; clear and black.  ";4216;0.00;true;1726058960;100355 Aviator  Eyeglasses;;clear and black;false;https://www.glasseslit.com/Public/img/products/100355/black_0.jpg;19.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100355-clear_and_black-100355;Glasseslit;100355
true;Sunglasses;USD;true;"The aviator frame has a special design and it is made in matel and TR90. It is a unisex style. With the large lenses, the eyeglasses can be daily use and sunglasses use. Two colors available: amber and black; clear and black.  ";4217;0.00;true;1726058960;100356 Aviator  Eyeglasses;;amber and black;false;https://www.glasseslit.com/Public/img/products/100356/amber_0.jpg;19.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100356-amber_and_black-100356;Glasseslit;100356
true;Eyeglasses;USD;true;The browline frame comes in small size, so it is suitable for the men with small face. Made witt tr90 and metal, it is very light. The adjutable nose pads make it comfortable to wear. It comes in two colors: black and grey.  ;4215;0.00;true;1726058960;100298 Browline  Eyeglasses;;black,grey;false;https://www.glasseslit.com/Public/img/products/100298/C29_0.jpg;25.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100298-black-100298;Glasseslit;100298
true;Eyeglasses;USD;true;No cool lady can refuse the cateye glasses. For this type of cateye glasses, the color is so amazing. Made in TR90, it is also very light. Get one for your party.;3849;0.00;true;1725972690;200592 Cateye Eyeglasses;;red and green,green and rose;false;https://www.glasseslit.com/Public/img/products/200592/C3_0.jpg;22.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200592-green_and_rose-200592;Glasseslit;200592
true;Eyeglasses;USD;true;Exactly the same color from front to temple, the wide frame is made with high-quality acetate that is hand-polished to a lustrous finish. Double golden accents adds a touch of advanced sense to the glasses.;2915;0.00;true;1725885683;Thelma Cat Eye Eyeglasses;20.95;black,floral,burgundy,green,champagne;false;https://www.glasseslit.com/Public/img/products/200006/C2_0.jpg;5.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2Fthelma-burgundy-200006;Glasseslit;200006
true;Eyeglasses;USD;true;Christian Cat eye Plastic Eyeglasses come in a cat eye shape. Perfect combination of metal and plastic makes the sunglasses trendy. It can be made as prescription sunglasses which can prevent UV from the sunlight.;2506;0.00;true;1725885683;Christian  Cat eye Plastic Eyeglasses;17.95;black,floral,pink,tortoiseshell,clear;false;https://www.glasseslit.com/Public/img/products/B00868/C10_0.jpg;5.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2Fchristian-floral-b00868;Glasseslit;B00868
true;Eyeglasses;USD;true;These amber and black eyeglasses are the cat’s meow. This acetate frame comes in a semi-transparent glossy amber or black finish throughout. Single Metallic bridge means you won’t have to sacrifice style for comfort and fashion.;2475;0.00;true;1725885683;Endi Trendy Cat eye plastic frame;12.95;tortoiseshell,black,other,clear,floral;false;https://www.glasseslit.com/Public/img/products/B00811/C16_0.jpg;5.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2Fendi-other-b00811;Glasseslit;B00811
true;Eyeglasses;USD;true;With the special design for the yellow frame, it is so unique. It can be all day use or sunglasses if you choose tint, polarized or photochromic lenses. To be the super star of yourself.;3765;0.00;true;1725885683;200566 Cateye Glasses;23.95;red,yellow;false;https://www.glasseslit.com/Public/img/products/200566/red_0.jpg;5.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200566-red-200566;Glasseslit;200566
true;Eyeglasses;USD;true;These cat-eyes are great for sunglasses or bold eyeglasses. The extra-wide frame has a translucent finish and comes in several deliciously vibrant colors: clear, purple, and tortoiseshell. With the spring hinges, it is comfortable to wear.;3795;0.00;true;1725885683;200587 Cateye Spring hinge Glasses;23.95;clear,pink,tortoiseshell,purple;false;https://www.glasseslit.com/Public/img/products/200587/C4_0.jpg;5.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200587-pink-200587;Glasseslit;200587
true;Eyeglasses;USD;true;Annabell Rectangle Eyeglasses can be suiltable for both men and women. If you choose tint, polarized or photochromic lenses, it can work as sunglasses.;3621;0.00;true;1725885683;Annabell Rectangle Eyeglasses;19.95;tortoiseshell,clear,ink;false;https://www.glasseslit.com/Public/img/products/200447/C6_0.jpg;5.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2Fannabell-ink-200447;Glasseslit;200447
true;Eyeglasses;USD;true;Fly your style flag high with this perfect frame.This stylish frame comes in Matte material with full-sized. Clean lines and industrial styling make this look adaptable for women. It is suitable for any outfit with personality and you can wear the glasses to attend a variety of occasions.;3328;0.00;true;1725885683;Selena Round Eyeglasses;21.95;tortoiseshell;false;https://www.glasseslit.com/Public/img/products/200262/C8_0.jpg;5.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2Fselena-tortoiseshell-200262;Glasseslit;200262
true;Eyeglasses;USD;true;Make a stylish color statement in these modern square glasses. The ultra lightweight TR90 plastic frame comes in clear and green mixed with tortoiseshell. This flexible, comfortable frame is so light it feels barely there on.;3794;0.00;true;1725885683;200586 Square Glasses;22.95;green and tortoiseshell,clear,grey;false;https://www.glasseslit.com/Public/img/products/200586/C16_0.jpg;5.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200586-green_and_tortoiseshell-200586;Glasseslit;200586
true;Eyeglasses;USD;true;The ultral light frame is made in TR90. With the metal design on the front of the frame, it looks lively. It comes in two colors: green and champagne;3797;0.00;true;1725885683;200585 Square Glasses;19.95;black,champagne,green;false;https://www.glasseslit.com/Public/img/products/200585/C1_0.jpg;5.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200585-black-200585;Glasseslit;200585
true;Eyeglasses;USD;true;So hot for the quare glasses today. It has rivets design on the front of the frame. Metal inset in the temple arms makes the frame durable. It comes in two colors: black and mint green.;3793;0.00;true;1725885683;200588 Square Glasses;25.95;pink;false;https://www.glasseslit.com/Public/img/products/200588/C3_0.jpg;5.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200588-pink-200588;Glasseslit;200588
true;Eyeglasses;USD;true;The cateye frame is a fashionable choice, it is so stylish and full of design. The sense of lines is very strong, and the upper part of the frame is particularly personal. Try on this pair of glasses, it will make you stand out.;3546;0.00;true;1725885683;Sharon Cateye Eyeglasses;22.95;white,red,black,tortoiseshell,grey;false;https://www.glasseslit.com/Public/img/products/200398/red_0.jpg;5.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2Fsharon-red-200398;Glasseslit;200398
true;Eyeglasses;USD;true;The spring hinge cateye glasses has magnetic polarized cllp ons. The color for the clip on is gradient, which is dark at the top and light on the bottom. Two colors are available: red and purple.;3715;0.00;true;1725799233;200560 Cateye Magnetic Clip on Glasses;29.95;purple,tortosieshell,red;false;https://www.glasseslit.com/Public/img/products/200560/C7_0.jpg;17;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200560-red-200560;Glasseslit;200560
true;Eyeglasses;USD;true;The cat eye frame has spring hinge. So even if you have a large face, it can work. There is special pattern on the front on the frame. Two colors available: black and green.;3819;0.00;true;1725799233;200609 Spring Hinge Cateye Eyeglasses;;green,black;false;https://www.glasseslit.com/Public/img/products/200609/green_0.jpg;22.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200609-green-200609;Glasseslit;200609
true;Eyeglasses;USD;true;"With the keyhole design for the round magnetic clip on eyeglasses, it will be on your face stably. The clip ons are polarized. Tortoiseshell one has gradient amber clip ons; while Gradient blue has gradient purple clip ons.";3866;0.00;true;1725799233;200642 Round Spring Hinge Magnetic Clip on Eyeglasses;29.95;tortoiseshell,blue;false;https://www.glasseslit.com/Public/img/products/200642/C3_0.jpg;17;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200642-blue-200642;Glasseslit;200642
true;Eyeglasses;USD;true;Add timeless style to your eyewear wardrobe in these minimalist browline glasses. The durable, lightweight frame features a buffed browline and temple arms. For added comfort, the look is fitted with adjustable nosepads.  ;4015;0.00;true;1725799233;100300 Browline Eyeglasses;;black and gold,black and grey;false;https://www.glasseslit.com/Public/img/products/100300/C1_0.jpg;22.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100300-black_and_gold-100300;Glasseslit;100300
true;Eyeglasses;USD;true;Go the modern route in these fashionable browline glasses. Made from lightweight metal and tr90, the glossy frame is accented with metal details at the corners and slim temple arms. For added comfort, the look has adjustable nose pads.  ;4017;0.00;true;1725799233;100302 Browline Eyeglasses;;black and gold,black and silver,clear,brown;false;https://www.glasseslit.com/Public/img/products/100302/C4_0.jpg;22.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100302-black_and_gold-100302;Glasseslit;100302
true;Eyeglasses;USD;true;The 2 in 1 magnetic clip on glasses will make your life so easy. The frame has polarized clip ons. The pink frame has gradient orange clip on and the green one has gradient grey clip on. With the adjustable nose pads, it is comfortable to wear.  ;4177;0.00;true;1725799233;200780 Geometric Magnetic clip on Eyeglasses;29.95;pink,green;false;https://www.glasseslit.com/Public/img/products/200780/C4_0.jpg;17;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200780-pink-200780;Glasseslit;200780
true;Eyeglasses;USD;true;"""Made with premium materials, these glasses are durable and wear-resisting. The frame will leave you a deep impression at first sight. Designed with exquisite metal hinges, this chic pair of eyeglasses is extremely versatile and comfortable. It comes in three colors: blue, cameo brown, red.  ""  ";4212;0.00;true;1725799233;200805 Cateye Spring Hinge Eyeglasses;;blue,red,cameo brown;false;https://www.glasseslit.com/Public/img/products/200805/C4_0.jpg;29.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200805-cameo_brown-200805;Glasseslit;200805
true;Eyeglasses;USD;true;Embrace the perfect combination of fashion and comfort with these pink/ blue crystal eyeglasses. It is an ideal ornament that makes you look both stylish and sexy. The pink crystal glasses frames are made with acetate, which are very durable and wear-resistant. Importantly, you can get so high-quality eyeglasses at an affordable price. The sping hinges make it comfortable to wear.  ;4213;0.00;true;1725799233;200806 Cateye Spring Hinge Eyeglasses;;blue,purple;false;https://www.glasseslit.com/Public/img/products/200806/C5_0.jpg;29.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200806-purple-200806;Glasseslit;200806
true;Eyeglasses;USD;true;The aviator frame is made with TR 90 and metal. With the metal bridge, it is durable and very light. It is suitable for daily use and sunglasses use. Two colors available: transparent and tortoiseshell;3823;0.00;true;1725712407;200594 Aviator Eyeglasses;;transparent,tortoiseshell;false;https://www.glasseslit.com/Public/img/products/200594/Transparent_0.jpg;22.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200594-transparent-200594;Glasseslit;200594
true;Eyeglasses;USD;true;The cateye magnetic clip ons eyeglasses have spring hinges and adjustable nose pads. It changes to polarzied sunglasses so easy. Two colors are available: purple and pink.;4137;0.00;true;1725712407;100343 Cateye Magnetic Clip ons Eyeglasses;29.95;purple,pink;false;https://www.glasseslit.com/Public/img/products/100343/pink_0.jpg;17;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F100343-pink-100343;Glasseslit;100343
true;Eyeglasses;USD;true;The cay eye frame is mixed with TR90 and metal. The medium sized frame works well as glasses or sunglasses. It comes in three colors: balck, floral and tortoiseshell.;3768;0.00;true;1725367955;200569 Cateye Glasses;;floral;false;https://www.glasseslit.com/Public/img/products/200569/C24_0.jpg;29.95;false;;https://codeaven.com/g/mmjnepjawo1e88db6f11de0721ef8d/?f_id=17760&ulp=https%3A%2F%2Fwww.glasseslit.com%2Fproinfo%2F200569-floral-200569;Glasseslit;200569
